2021-11-05 15:07:55.701553: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.10.1
[2021-11-05 15:07:56] WARNING (nni/MainThread) Requesting parameter without NNI framework, returning empty dict
{'batch_size': 64, 'test_batch_size': 1000, 'epochs': 14, 'lr': 1.0, 'gamma': 0.7, 'no_cuda': False, 'seed': 1, 'log_interval': 10, 'save_model': True}
Start profiling...
----------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.001254
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.016288
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.089679
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.001097
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.013059
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.007000
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.002157
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.000561
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.011644
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.019645
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.002755
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.002848
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.090759
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.002001
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.002175
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.001448
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.044444
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.058768
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.001167
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.003058
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.001152
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.016257
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.005679
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.018275
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.000455
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.005678
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.015422
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.007174

Test set: Average loss: 0.0001, Accuracy: 9831/10000 (98%)

[2021-11-05 15:08:34] INFO (nni/MainThread) Intermediate result: null  (Index 3)
Train Epoch: 5 [0/60000 (0%)]	Loss: 0.014436
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.001233
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.262160
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.022162
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.002114
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.003852
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.003674
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.000790
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.000760
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.003677
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.004945
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.001559
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.003959
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.071369
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.002864
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.000194
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.001091
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.003963
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.001778
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.029422
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.044767
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.001445
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.001900
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.000646
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.003702
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.002107
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.000878
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.004503
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.005659
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.001744
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.007162
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.009750
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.000127
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.002667
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.003925
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.003101
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.066658
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.000377
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.001561
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.029263
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.000517
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.059078
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.000098
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.003175
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.001159
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.002039
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.000966
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.001265
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.000652
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.001265
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.002265
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.000499
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.005198
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.002973
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.000848
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.002222
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.006962
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.002577
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.002108
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.002785
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.004007
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.000653
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.004195
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.071453
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.000856
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.003129
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.001435
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.058890
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.001164
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.007535
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.001895
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.000187
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.021686
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.003630
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.000366
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.001441
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.003327
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.002812
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.001153
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.000247
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.001053
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.005282
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.107614
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.009120
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.000320
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.017442
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.001371
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.001052
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.002945
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.016273
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.006129
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.004103
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.005061
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.000422

Test set: Average loss: 0.0001, Accuracy: 9835/10000 (98%)

[2021-11-05 15:08:44] INFO (nni/MainThread) Intermediate result: null  (Index 4)
Train Epoch: 6 [0/60000 (0%)]	Loss: 0.002168
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.000376
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.002400
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.000219
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.003325
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.001096
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.000267
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.003235
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.002457
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.000702
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.003073
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.000095
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.001263
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.012384
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.000249
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.000157
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.000851
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.001026
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.001336
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.000138
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.000095
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.001104
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.002945
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.003208
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.001709
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.000702
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.000318
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.004617
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.090282
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.000456
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.001125
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.002797
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.000941
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.001773
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.001669
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.009728
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.000298
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.008422
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.000317
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.001728
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.000388
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.003032
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.002891
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.000940
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.009849
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.000364
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.002856
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.000115
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.001166
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.002656
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.001559
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.000132
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.000402
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.003306
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.000577
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.001895
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.003240
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.004187
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.001138
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.002653
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.004780
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.001540
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.006307
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.003148
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.000943
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.001421
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.021009
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.005967
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.006363
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.001739
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.001143
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.000153
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.000019
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.002061
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.001205
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.000354
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.008026
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.000114
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.000932
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.000721
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.000859
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.001271
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.001239
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.001264
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.000940
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.002639
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.000134
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.000687
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.001779
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.002220
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.004900
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.001886
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.000186
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.037285

Test set: Average loss: 0.0001, Accuracy: 9841/10000 (98%)

[2021-11-05 15:08:53] INFO (nni/MainThread) Intermediate result: null  (Index 5)
Train Epoch: 7 [0/60000 (0%)]	Loss: 0.002234
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.003902
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.001633
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.002287
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.001352
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.021096
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.003452
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.000707
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.000410
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.000607
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.002286
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.001721
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.003825
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.002769
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.010272
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.001678
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.000630
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.000424
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.000140
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.001852
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.000611
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.000632
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.002156
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.000459
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.004717
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.001174
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.000522
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.000759
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.000403
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.000661
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.003230
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.002216
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.001981
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.002373
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.001089
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.003154
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.000148
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.000742
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.001241
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.004612
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.004775
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.001965
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.000165
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.000143
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.000800
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.000509
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.003700
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.009784
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.000208
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.000166
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.001635
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.004343
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.001691
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.000025
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.001868
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.003218
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.000632
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.028962
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.000280
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.000160
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.001022
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.012122
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.002400
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.001624
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.011002
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.024989
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.003886
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.000502
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.004937
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.000354
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.001925
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.000105
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.003109
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.001089
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.001646
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.004898
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.007506
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.000123
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.000802
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.003959
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.003356
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.000148
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.000450
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.000148
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.202283
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.001676
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.001257
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.000185
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.000116
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.000865
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.000282
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.001148
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.002152
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.004440

Test set: Average loss: 0.0001, Accuracy: 9847/10000 (98%)

[2021-11-05 15:09:02] INFO (nni/MainThread) Intermediate result: null  (Index 6)
Train Epoch: 8 [0/60000 (0%)]	Loss: 0.000799
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.001186
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.000143
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.001118
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.002805
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.000288
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.010215
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.000383
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.004348
Train Epoch: 8 [5760/60000 (10%)]	Loss: 0.000176
Train Epoch: 8 [6400/60000 (11%)]	Loss: 0.001310
Train Epoch: 8 [7040/60000 (12%)]	Loss: 0.000608
Train Epoch: 8 [7680/60000 (13%)]	Loss: 0.001462
Train Epoch: 8 [8320/60000 (14%)]	Loss: 0.000551
Train Epoch: 8 [8960/60000 (15%)]	Loss: 0.000458
Train Epoch: 8 [9600/60000 (16%)]	Loss: 0.056359
Train Epoch: 8 [10240/60000 (17%)]	Loss: 0.000442
Train Epoch: 8 [10880/60000 (18%)]	Loss: 0.000566
Train Epoch: 8 [11520/60000 (19%)]	Loss: 0.001117
Train Epoch: 8 [12160/60000 (20%)]	Loss: 0.002084
Train Epoch: 8 [12800/60000 (21%)]	Loss: 0.000157
Train Epoch: 8 [13440/60000 (22%)]	Loss: 0.000483
Train Epoch: 8 [14080/60000 (23%)]	Loss: 0.001311
Train Epoch: 8 [14720/60000 (25%)]	Loss: 0.000189
Train Epoch: 8 [15360/60000 (26%)]	Loss: 0.001527
Train Epoch: 8 [16000/60000 (27%)]	Loss: 0.000244
Train Epoch: 8 [16640/60000 (28%)]	Loss: 0.000897
Train Epoch: 8 [17280/60000 (29%)]	Loss: 0.044187
Train Epoch: 8 [17920/60000 (30%)]	Loss: 0.001273
Train Epoch: 8 [18560/60000 (31%)]	Loss: 0.000686
Train Epoch: 8 [19200/60000 (32%)]	Loss: 0.000307
Train Epoch: 8 [19840/60000 (33%)]	Loss: 0.005294
Train Epoch: 8 [20480/60000 (34%)]	Loss: 0.000492
Train Epoch: 8 [21120/60000 (35%)]	Loss: 0.000822
Train Epoch: 8 [21760/60000 (36%)]	Loss: 0.001773
Train Epoch: 8 [22400/60000 (37%)]	Loss: 0.002543
Train Epoch: 8 [23040/60000 (38%)]	Loss: 0.002396
Train Epoch: 8 [23680/60000 (39%)]	Loss: 0.001383
Train Epoch: 8 [24320/60000 (41%)]	Loss: 0.002051
Train Epoch: 8 [24960/60000 (42%)]	Loss: 0.000025
Train Epoch: 8 [25600/60000 (43%)]	Loss: 0.000212
Train Epoch: 8 [26240/60000 (44%)]	Loss: 0.000121
Train Epoch: 8 [26880/60000 (45%)]	Loss: 0.001298
Train Epoch: 8 [27520/60000 (46%)]	Loss: 0.000488
Train Epoch: 8 [28160/60000 (47%)]	Loss: 0.000553
Train Epoch: 8 [28800/60000 (48%)]	Loss: 0.007258
Train Epoch: 8 [29440/60000 (49%)]	Loss: 0.002701
Train Epoch: 8 [30080/60000 (50%)]	Loss: 0.022559
Train Epoch: 8 [30720/60000 (51%)]	Loss: 0.001998
Train Epoch: 8 [31360/60000 (52%)]	Loss: 0.001265
Train Epoch: 8 [32000/60000 (53%)]	Loss: 0.000181
Train Epoch: 8 [32640/60000 (54%)]	Loss: 0.001439
Train Epoch: 8 [33280/60000 (55%)]	Loss: 0.000376
Train Epoch: 8 [33920/60000 (57%)]	Loss: 0.000345
Train Epoch: 8 [34560/60000 (58%)]	Loss: 0.000271
Train Epoch: 8 [35200/60000 (59%)]	Loss: 0.000302
Train Epoch: 8 [35840/60000 (60%)]	Loss: 0.000156
Train Epoch: 8 [36480/60000 (61%)]	Loss: 0.002876
Train Epoch: 8 [37120/60000 (62%)]	Loss: 0.000328
Train Epoch: 8 [37760/60000 (63%)]	Loss: 0.000496
Train Epoch: 8 [38400/60000 (64%)]	Loss: 0.000962
Train Epoch: 8 [39040/60000 (65%)]	Loss: 0.001719
Train Epoch: 8 [39680/60000 (66%)]	Loss: 0.000218
Train Epoch: 8 [40320/60000 (67%)]	Loss: 0.000326
Train Epoch: 8 [40960/60000 (68%)]	Loss: 0.000071
Train Epoch: 8 [41600/60000 (69%)]	Loss: 0.000786
Train Epoch: 8 [42240/60000 (70%)]	Loss: 0.001133
Train Epoch: 8 [42880/60000 (71%)]	Loss: 0.001068
Train Epoch: 8 [43520/60000 (72%)]	Loss: 0.000751
Train Epoch: 8 [44160/60000 (74%)]	Loss: 0.001595
Train Epoch: 8 [44800/60000 (75%)]	Loss: 0.000066
Train Epoch: 8 [45440/60000 (76%)]	Loss: 0.009930
Train Epoch: 8 [46080/60000 (77%)]	Loss: 0.016601
Train Epoch: 8 [46720/60000 (78%)]	Loss: 0.000067
Train Epoch: 8 [47360/60000 (79%)]	Loss: 0.000548
Train Epoch: 8 [48000/60000 (80%)]	Loss: 0.001457
Train Epoch: 8 [48640/60000 (81%)]	Loss: 0.000110
Train Epoch: 8 [49280/60000 (82%)]	Loss: 0.000958
Train Epoch: 8 [49920/60000 (83%)]	Loss: 0.001046
Train Epoch: 8 [50560/60000 (84%)]	Loss: 0.009456
Train Epoch: 8 [51200/60000 (85%)]	Loss: 0.000817
Train Epoch: 8 [51840/60000 (86%)]	Loss: 0.000029
Train Epoch: 8 [52480/60000 (87%)]	Loss: 0.000666
Train Epoch: 8 [53120/60000 (88%)]	Loss: 0.001644
Train Epoch: 8 [53760/60000 (90%)]	Loss: 0.000703
Train Epoch: 8 [54400/60000 (91%)]	Loss: 0.003340
Train Epoch: 8 [55040/60000 (92%)]	Loss: 0.002067
Train Epoch: 8 [55680/60000 (93%)]	Loss: 0.000644
Train Epoch: 8 [56320/60000 (94%)]	Loss: 0.000560
Train Epoch: 8 [56960/60000 (95%)]	Loss: 0.003785
Train Epoch: 8 [57600/60000 (96%)]	Loss: 0.000179
Train Epoch: 8 [58240/60000 (97%)]	Loss: 0.005837
Train Epoch: 8 [58880/60000 (98%)]	Loss: 0.000067
Train Epoch: 8 [59520/60000 (99%)]	Loss: 0.000023

Test set: Average loss: 0.0001, Accuracy: 9839/10000 (98%)

[2021-11-05 15:09:11] INFO (nni/MainThread) Intermediate result: null  (Index 7)
Train Epoch: 9 [0/60000 (0%)]	Loss: 0.001533
